Date,Open,High,Low,Close,rsi,ema_fast,ema_slow,volatility,target
2015-02-23,73.952,74.046,723,7.243,22.447.921.312.410.700,7.576.382.020.377.270,7.825.777.364.473.870,17.687.501.628.904.500,1
2015-03-02,7.246,73.013,71.813,72.003,21.389.432.275.895.500,7.526.237.750.993.630,7.796.685.394.033.220,17.711.935.275.276.400,1
2015-03-09,7.202,72.182,7.014,7.103,1.917.109.855.394.360,7.469.806.050.861.150,776.442.095.710.145,18.725.550.756.354.900,1
2015-03-16,71.059,7.273,71.059,72.422,30.307.054.891.415.100,7.439.458.577.413,7.740.131.610.259.520,1.873.048.275.870.250,0
2015-03-23,72.433,73.835,72.277,73.117,35.113.721.105.338.800,7.422.424.100.424.590,7.720.204.558.619.540,18.749.291.537.203.400,0
2015-03-30,731,73.781,72.275,7.367,3.873.445.382.718.560,7.415.034.220.367.980,7.703.776.439.613.980,18.739.548.315.106.000,1
2015-04-06,7.368,73.716,72.208,7.244,3.416.754.782.869.970,7.392.229.657.652.250,7.682.391.488.934.260,19.183.415.651.238.700,1
2015-04-13,72.459,72.686,7.164,72.212,3.338.186.077.618.990,7.369.425.703.298.620,7.660.940.722.007.080,18.904.066.386.952.400,1
2015-04-20,72.211,7.224,7.117,71.608,31.326.738.165.079.700,7.341.608.942.858.800,7.637.678.362.843.960,18.769.157.621.205.400,0
2015-04-27,716,74.168,7.133,7.384,4.484.082.969.357.070,7.347.261.083.810.960,7.625.879.369.223.310,19.647.001.147.471.900,0
2015-05-04,7.383,74.811,72.268,7.252,3.984.673.936.224.450,7.334.559.605.969.500,7.608.489.631.119.900,21.080.440.214.996.100,1
2015-05-11,72.505,728.332,71.251,72.689,4.075.648.715.910.300,7.325.804.991.840.230,7.592.694.764.556.190,21.083.948.462.520.100,0
2015-05-18,727,7.283,709,712.251,3.571.740.817.688.630,7.298.698.992.928.200,7.570.825.705.739.620,21.915.854.189.541.900,1
2015-05-25,71.023,0.72,70.559,7.154,3.750.731.145.419.660,727.940.579.387.111,75.514.384.636.122,21.699.614.382.625.100,0
2015-06-01,7.167,73.824,7.144,7.295,4.490.475.168.012.110,7.281.485.021.354.960,7.539.511.093.211.630,22.094.463.299.842.400,0
2015-06-08,7.275,73.876,71.974,7.247,4.303.707.452.899.600,7.276.887.018.507.630,752.590.592.608.551,22.526.842.900.910.200,0
2015-06-15,7.209,72.496,7.124,7.161,3.983.987.751.702.820,726.143.541.603.995,750.893.355.743.037,22.421.812.561.470.400,0
2015-06-22,7.156,72.079,7.077,7.114,3.817.092.702.586.440,7.241.777.360.567.950,7.490.564.554.759.180,222.721.173.218.299,0
2015-06-29,69.951,71.312,69.927,0.71,37.664.781.074.069.100,7.222.873.712.492.220,7.472.398.761.514.570,22.115.391.892.932.300,0
2015-07-06,70.704,7.223,7.065,7.195,43.171.460.655.387.100,7.219.157.217.493.260,7.459.496.493.537.150,2.183.312.490.536.730,0
2015-07-13,7.173,0.72,69.373,69.708,35.255.853.432.972.700,7.186.042.921.827.490,7.436.766.424.070.300,23.617.512.009.520.600,1
2015-07-20,694,70.906,6.937,7.079,4.088.877.600.288.410,7.171.770.532.250.490,7.420.126.125.276.340,23.145.201.958.585.400,1
2015-07-27,7.068,7.157,69.871,701,3.858.340.745.617.510,7.150.201.127.950.430,7.401.050.491.542.550,2.343.472.081.355.960,1
2015-08-03,702,70.881,69.513,70.411,4.021.944.101.071.160,7.135.654.310.890.370,7.384.308.608.214.990,2.305.246.651.537.490,1
2015-08-10,70.759,71.688,7.038,7.145,454.477.253.091.093,7.136.900.402.771.650,7.373.177.975.274.760,22.402.193.199.622.900,1
2015-08-17,70.889,72.458,70.272,71.604,4.619.879.644.358.670,7.140.033.682.402.100,7.363.281.325.261.980,2.293.794.156.897.630,1
2015-08-24,7.257,74.161,7.255,72.978,5.248.450.397.235.720,7.161.069.191.415.150,7.360.235.682.226.540,23.401.209.743.606.400,1
2015-08-31,72.724,73.862,72.633,7.289,5.206.494.959.790.650,7.178.126.632.559.800,7.356.922.394.681.120,22.960.287.812.061.000,1
2015-09-07,734,7.356,7.239,73.077,52.926.103.789.347,7.195.403.081.551.820,7.354.632.980.975.020,22.409.317.688.460.400,1
2015-09-14,73.423,73.582,7.268,73.225,5.363.602.988.574.220,7.212.349.337.344.910,7.353.138.423.720.370,21.646.465.603.428.800,1
2015-09-21,7.269,74.091,71.975,73.408,54.548.781.446.586.500,7.229.476.092.365.590,7.352.564.543.547.330,22.109.123.732.664.400,0
2015-09-28,7.367,7.441,73.389,7.393,57.140.698.800.727.200,7.251.279.280.050.180,7.354.445.262.452.100,21.371.398.827.632.800,0
2015-10-05,73.874,74.275,7.334,735,5.438.919.036.746.950,7.264.442.042.710.150,7.354.238.506.058.980,20.869.618.755.344.600,0
2015-10-12,7.418,7.492,73.379,7.346,5.412.807.998.417.550,7.275.316.437.015.470,7.353.855.319.730.660,208.878.697.062.851,0
2015-10-19,7.358,73.725,71.705,7.201,4.558.480.568.597.510,7.265.407.578.746.740,7.346.745.769.975.740,2.179.012.618.496.250,0
2015-10-26,71.948,72.495,713.827,713.827,4.246.234.036.214.170,724.845.590.158.051,7.337.049.222.535.010,2.152.451.386.833.520,0
2015-11-02,7.139,71.963,7.043,714.235,4.273.707.952.392.070,7.234.308.448.036.440,7.327.993.444.742.680,215.087.400.299.619,1
2015-11-09,7.126,71.534,70.426,707.364,3.933.105.016.317.890,721.288.598.829.825,7.316.163.051.963.950,2.128.524.596.337.320,1
2015-11-16,703,70.778,69.813,70.035,3.616.268.847.651.680,718.496.785.652.515,730.162.058.443.075,2.094.701.806.578.970,1
2015-11-23,7.003,70.788,6.991,70.497,39.613.340.108.827.500,7.166.932.142.321.790,7.289.903.347.945.590,202.129.344.238.444,1
2015-11-30,70.372,72.354,70.059,720.825,4.966.823.706.668.680,7.172.441.190.012.220,7.286.105.517.808.590,20.630.493.923.144.400,1
2015-12-07,0.72,72.772,7.164,722.752,50.741.770.478.082.900,7.179.785.031.343.920,7.283.380.610.003.540,20.224.550.959.186.700,1
2015-12-14,72.257,73.014,72.064,729.874,5.459.628.552.237.230,7.195.645.693.831.400,7.284.095.000.235.930,19.526.398.735.858.500,1
2015-12-21,72.907,74.005,7.278,735.619,57.486.253.762.585.500,721.705.160.132.055,7.287.448.256.038.910,19.179.526.723.380.200,1
2015-12-28,73.464,74.082,73.351,7.364,578.787.617.510.456,7.236.644.721.144.470,7.291.008.802.269.660,1.849.972.021.159.320,1
2016-01-04,73.638,75.543,73.133,75.313,6.527.472.028.118.360,7.275.932.091.658.540,730.218.513.704.782,19.082.412.401.731.400,1
2016-01-11,7.529,76.703,74.425,76.498,6.937.635.776.010.590,7.325.781.146.104.070,7.318.353.270.208.380,19.571.938.788.083.000,1
2016-01-18,7.649,77.541,75.268,7.573,6.409.255.432.011.760,7.358.743.659.956.860,7.330.197.304.152.180,2.050.214.507.775.750,1
2016-01-25,7.574,76.622,7.551,7.599,6.506.266.599.384.490,7.390.777.838.629.280,7.342.699.755.121.840,20.017.818.893.088.800,1
2016-02-01,7.598,77.132,75.258,76.794,6.794.655.971.621.350,7.429.260.793.478.710,735.836.023.162.781,20.136.434.347.471.000,1
2016-02-08,768,78.956,76.611,773,6.964.480.963.351.840,7.469.359.354.348.210,7.375.645.802.249.770,20.742.603.410.308.600,1
2016-02-15,7.728,7.843,7.695,77.967,7.176.818.035.394.020,7.513.004.773.768.450,7.395.229.718.424.200,2.045.209.801.859.310,0
2016-02-22,7.797,79.262,777,7.878,7.414.244.795.496.200,756.167.080.393.266,7.417.684.150.125.400,2.021.148.718.021.560,1
2016-02-29,78.803,78.945,76.968,77.345,6.392.367.867.185.580,7.584.714.696.741.630,7.432.419.771.049.800,2.094.178.447.285.910,1
2016-03-07,77.343,7.847,76.565,7.764,6.499.188.512.332.800,7.608.619.403.842.750,7.447.842.107.280.040,21.124.650.548.955.600,1
2016-03-14,7.764,79.103,77.352,77.952,6.613.401.100.815.120,7.633.496.816.663.710,7.463.998.288.336.780,21.141.702.853.836.600,1
2016-03-21,7.794,79.437,7.794,7.895,6.955.549.701.425.480,7.668.363.907.775.220,7.484.044.879.576.930,20.737.803.556.690.100,0
2016-03-28,7.895,80.189,7.834,80.071,7.287.096.681.651.260,771.352.872.007.186,7.508.373.024.712.890,2.063.636.797.378.830,0
2016-04-04,8.009,81.155,7.959,80.714,7.458.092.678.711.670,7.761.244.890.728.940,7.534.560.325.889.030,2.039.464.746.811.460,0
2016-04-11,8.069,80.868,79.274,7.969,6.730.523.732.918.090,7.788.945.571.965.080,7.554.766.822.359.310,20.609.985.555.311.000,0
2016-04-18,7.964,79.926,775,77.754,5.615.198.406.400.380,7.787.139.495.703.070,7.565.028.830.621.670,21.842.998.188.182.800,0
2016-04-25,77.748,7.857,77.355,785,5.897.321.323.803.220,7.795.520.896.275.990,7.578.283.303.616.010,21.195.583.489.182.500,0
2016-05-02,78.484,79.461,78.226,78.925,6.053.124.612.356.670,7.808.451.443.439.190,7.592.898.033.680.380,20.693.328.160.288.400,0
2016-05-09,7.892,79.272,78.461,7.887,6.021.256.620.637.270,7.818.924.584.313.970,7.606.577.194.904.550,19.963.114.732.797.100,1
2016-05-16,7.886,78.919,76.499,7.744,52.476.844.696.904.200,7.808.934.639.738.770,7.612.968.953.281.080,21.111.626.666.436.900,1
2016-05-23,7.742,77.532,7.564,75.943,4.583.776.917.141.950,7.780.316.687.773.600,7.612.100.629.872.660,217.696.136.741.987,1
2016-05-30,75.956,7.902,75.733,7.889,5.729.254.523.894.120,7.794.807.796.070.450,76.249.796.703.437,224.356.219.567.714,1
2016-06-06,78.864,79.344,77.774,7.919,58.260.299.714.018.700,7.811.366.756.594.390,763.865.503.451.376,22.170.278.363.254.700,1
2016-06-13,792,79.935,77.786,77.786,5.228.858.657.326.310,7.806.997.855.715.140,7.645.164.102.675.910,2.293.162.969.706.250,1
2016-06-20,77.806,8.312,76.232,8.208,6.433.065.256.587.520,7.860.464.808.286.450,7.671.342.516.504.930,26.173.834.515.981.100,1
2016-06-27,82.126,8.404,8.201,8.375,6.774.078.773.012.760,792.906.950.051.493,770.407.077.155.122,25.550.983.694.611.900,1
2016-07-04,8.375,86.153,8.354,8.531,7.057.115.300.064.260,8.009.326.900.446.270,7.742.532.596.130.230,2.547.987.465.672.140,0
2016-07-11,85.322,85.762,82.558,83.553,63.783.368.777.088.500,8.055.456.647.053.430,7.771.033.405.612.540,26.896.482.635.097.100,1
2016-07-18,83.544,84.219,83.045,83.549,6.376.833.116.838.390,8.095.382.427.446.310,779.818.999.139.801,2.598.018.919.345.320,1
2016-07-25,83.581,84.754,83.373,845,6.583.090.727.720.210,814.266.477.045.347,7.828.506.735.984.140,25.020.325.232.468.000,1
2016-08-01,84.477,8.502,8.344,84.728,663.258.526.474.894,8.186.682.801.059.670,7.858.473.864.543.020,24.502.633.020.511.100,0
2016-08-08,84.791,86.495,84.693,86.478,699.266.117.339.416,8.248.165.094.251.710,7.895.186.708.052.650,23.780.423.243.322.200,0
2016-08-15,86.469,87.232,8.591,86.516,7.000.162.281.939.550,8.301.956.415.018.150,7.930.368.721.631.590,2.316.358.058.960.870,0
2016-08-22,86.479,86.527,84.868,85.282,643.853.714.121.818,8.332.122.226.349.060,7.958.174.827.602.220,23.209.774.963.212.500,1
2016-08-29,85.297,85.509,83.733,83.919,58.776.122.130.763.900,8.340.092.596.169.190,7.978.348.091.434.670,23.413.638.976.159.800,1
2016-09-05,8.391,84.931,83.353,8.468,6.082.806.850.329.360,8.357.146.916.679.960,8.001.122.598.809.800,22.876.914.096.872.700,1
2016-09-12,84.684,85.807,84.193,85.721,6.350.421.927.919.150,8.385.807.327.789.300,8.027.679.687.237.250,2.232.976.926.340.890,1
2016-09-19,8.573,86.742,8.534,86.585,6.560.453.449.984.930,842.216.635.075.073,8.057.020.166.900.640,21.684.465.276.378.000,1
2016-09-26,8.658,87.153,85.894,86.862,6.627.464.899.084.080,84.573.708.373.173,8.086.284.345.184.330,21.106.667.174.382.900,1
2016-10-03,8.686,91.003,86.767,90.019,7.278.295.888.308.620,8.529.974.725.674.990,8.128.871.119.826.920,2.227.289.731.954.700,0
2016-10-10,90.018,90.666,89.658,90.032,7.280.623.093.109.370,8.593.071.428.918.320,8.169.537.579.369.850,21.478.705.404.354.600,0
2016-10-17,90.043,90.559,88.818,89.055,6.809.387.953.848.950,8.634.728.571.729.210,8.203.768.389.631.720,21.559.726.705.441.300,0
2016-10-24,8.904,90.406,88.898,89.932,6.997.265.860.864.310,8.682.524.762.165.320,8.240.486.138.951.170,2.102.224.776.401.690,0
2016-10-31,89.981,90.465,8.858,88.866,649.651.205.764.339,8.709.734.793.876.610,8.270.537.946.441.820,2.126.994.272.024.040,0
2016-11-07,88.841,90.237,85.668,86.076,5.406.056.138.113.080,869.611.682.135.973,8.286.215.251.258.480,24.182.343.416.697.800,0
2016-11-14,86.045,87.056,85.273,85.869,5.334.512.108.687.190,8.681.554.578.511.760,8.300.200.588.409.240,23.992.320.607.273.700,0
2016-11-21,85.884,86.365,84.614,85.008,5.035.977.869.848.950,865.745.396.804.353,8.309.530.793.599.510,23.975.521.225.681.200,1
2016-11-28,0.85,85.771,83.126,83.507,4.557.174.373.667.170,861.655.343.897.106,8.311.445.640.408.840,24.925.578.872.417.100,1
2016-12-05,83.419,85.583,8.305,83.717,4.634.042.102.009.440,8.583.906.313.774.910,8.314.248.168.761.910,25.248.314.554.379.800,1
2016-12-12,83.729,8.428,83.323,8.363,4.605.026.180.313.240,8.554.452.138.604.920,8.316.515.695.796.240,2.428.662.898.151.480,1
2016-12-19,83.633,85.372,83.611,85.026,51.317.687.786.178.800,8.547.538.520.124.270,8.325.170.779.712.700,23.660.981.147.290.300,1
2016-12-26,85.025,86.035,84.843,85.143,5.174.294.825.366.650,8.543.106.717.441.030,8.333.967.487.633.040,22.940.717.867.405.900,0
2017-01-02,85.143,0.86,845,859,5.451.166.517.627.610,8.549.359.155.115.560,8.345.875.976.580.340,22.361.666.421.086.800,1
2017-01-09,85.903,88.451,8.586,88.277,61.903.052.131.325.300,8.586.471.267.766.820,836.828.639.627.428,2.230.177.484.543.590,0
2017-01-16,88.276,88.451,86.105,86.481,54.674.187.798.476.600,859.468.843.206.458,8.381.300.982.494.080,23.076.529.703.797.100,0
2017-01-23,86.478,86.622,84.725,85.079,4.978.657.670.422.270,8.583.116.641.122.630,8.387.189.308.889.700,23.373.954.752.207.600,1
2017-01-30,85.105,8.643,84.903,86.365,5.386.094.803.049.510,8.590.234.422.306.280,8.398.785.154.987.850,22.644.114.309.467.300,0
2017-02-06,86.369,86.381,84.951,8.505,4.944.305.177.780.010,8.578.869.832.665.440,8.403.725.380.337.260,22.552.755.623.064.400,1
2017-02-13,85.064,85.893,84.585,85.458,5.079.170.087.865.950,8.574.460.521.643.380,841.033.350.218.204,21.935.131.254.652.400,1
2017-02-20,8.548,8.552,84.021,85.099,4.953.945.865.940.010,8.565.852.452.090.930,841.496.450.208.055,21.712.460.787.587.800,1
2017-02-27,85.092,8.642,84.959,86.336,53.768.960.144.977.000,857.488.545.847.881,8.425.133.595.007.030,210.814.335.911.176,0
2017-03-06,86.375,87.865,8.625,87.822,5.829.162.437.136.010,8.602.527.397.348.300,8.441.741.334.774.150,2.055.791.947.412.740,0
2017-03-13,87.819,8.787,86.603,86.737,5.412.794.004.678.880,8.612.017.077.701.860,8.452.530.109.900.930,2.037.167.270.248.700,0
2017-03-20,86.747,8.724,86.051,86.671,5.387.584.482.629.580,8.619.361.467.341.610,8.462.510.104.789.260,199.108.542.464.715,0
2017-03-27,86.679,8.733,8.485,8.508,48.064.478.237.564.200,8.604.513.271.696.060,8.464.625.913.868.830,20.916.463.017.283.800,0
2017-04-03,85.073,85.887,85.049,85.503,4.962.042.088.548.620,8.597.284.835.469.920,8.468.610.755.084.230,20.026.402.378.226.100,0
2017-04-10,85.497,85.515,84.603,84.651,46.592.601.556.776.600,85.796.601.907.406,8.468.447.464.150.080,19.552.656.768.117.700,1
2017-04-17,84.627,85.092,83.371,8.476,47.037.854.368.929.400,8.565.838.831.975.180,8.468.798.744.887.280,1.958.300.354.363.000,1
2017-04-24,84.777,85.303,841,84.339,45.461.375.686.058.800,8.548.246.987.711.820,8.467.175.547.450.670,19.293.836.222.739.700,1
2017-05-01,84.328,8.508,8.423,84.565,4.649.800.059.043.930,8.536.014.056.016.910,8.466.679.010.359.940,18.585.785.314.310.500,1
2017-05-08,84.549,84.882,8.384,84.803,476.269.602.957.134,8.528.585.515.214.660,8.467.312.544.761.800,18.087.458.291.031.400,1
2017-05-15,84.807,86.182,84.585,86.105,5.341.786.631.882.490,8.539.507.446.519.370,8.473.972.426.400.790,17.866.325.525.236.100,1
2017-05-22,86.105,87.495,86.003,8.721,5.769.333.299.301.960,8.563.706.453.650.120,8.485.462.080.986.800,1.760.196.198.957.850,1
2017-05-29,87.207,87.718,86.574,87.645,5.927.788.373.117.100,8.590.478.926.496.770,8.498.440.588.847.880,17.195.889.559.705.000,1
2017-06-05,87.635,88.551,86.634,87.914,6.026.888.853.293.860,8.617.268.402.963.870,8.512.066.607.971.230,174.762.825.244.675,1
2017-06-12,87.898,88.639,87.196,87.692,5.899.294.667.015.630,8.637.525.949.235.350,8.524.026.300.623.730,1.744.443.924.199.670,0
2017-06-19,87.695,88.441,87.344,87.874,59.745.360.454.467.600,8.657.509.156.003.970,8.536.276.240.129.600,170.565.574.069.685,1
2017-06-26,87.872,88.794,87.644,87.751,5.895.802.552.701.540,8.673.187.935.203.440,8.547.384.321.984.040,16.796.522.491.839.100,1
2017-07-03,87.763,88.581,8.756,8.846,6.206.158.665.214.010,8.696.229.543.842.980,8.561.273.423.287.110,16.296.188.258.904.700,1
2017-07-10,88.459,89.458,87.434,87.521,56.019.645.963.550.000,8.703.678.937.997.250,8.570.149.078.017.940,16.946.374.155.080.500,1
2017-07-17,87.518,89.908,87.446,8.982,6.500.306.497.383.340,8.740.788.412.930.950,858.930.493.485.432,17.291.032.033.549.900,1
2017-07-24,89.814,89.814,88.911,89.365,6.229.120.789.843.390,8.766.883.291.206.820,8.605.453.542.535.510,16.864.261.707.040.100,1
2017-07-31,89.374,90.538,89.235,90.271,6.538.766.681.577.420,880.157.885.237.925,8.625.065.005.673.390,1.653.352.660.073.180,1
2017-08-07,9.028,9.117,90.085,90.921,6.745.261.270.314.390,884.031.500.539.535,8.646.787.563.549.050,16.095.192.323.218.300,1
2017-08-14,90.912,91.486,9.051,91.313,6.866.667.689.628.840,887.911.300.467.597,8.669.323.025.709.560,15.644.840.709.468.100,0
2017-08-21,91.331,92.653,91.114,92.607,7.233.516.038.044.850,8.929.991.270.719.170,8.696.828.931.490.510,15.511.404.889.284.500,0
2017-08-28,92.601,9.306,91.514,91.644,6.612.996.973.378.640,8.961.245.767.956.610,8.718.576.423.049.090,15.759.772.866.094.900,0
2017-09-04,91.642,92.162,9.104,91.058,62.610.257.308.258.200,8.980.519.665.562.400,8.736.586.821.977.040,15.608.381.564.517.100,0
2017-09-11,91.055,91.215,87.756,87.929,4.793.840.185.814.210,8.955.503.710.154.080,8.739.206.039.559.500,17.819.152.880.264.900,1
2017-09-18,87.909,88.977,8.779,88.298,49.443.019.552.640.700,893.874.321.546.687,8.743.419.712.138.130,1.743.743.088.899.810,1
2017-09-25,8.829,88.402,87.469,8.817,48.914.916.987.492.200,8.922.510.786.737.950,8.746.842.051.108.450,16.971.251.595.357.900,1
2017-10-02,88.152,89.916,87.645,89.744,55.245.317.825.622.500,8.929.429.348.506.220,8.757.426.141.754.570,1.729.014.776.245.700,0
2017-10-09,89.747,903,88.758,8.896,51.801.981.105.565.400,892.497.210.203.873,8.763.871.437.486.910,17.434.746.973.215.200,0
2017-10-16,88.904,90.214,88.558,8.927,5.304.812.242.392.900,8.925.242.488.433.560,8.771.458.812.487.520,17.458.221.590.667.100,0
2017-10-23,89.101,89.722,88.253,8.842,4.928.543.116.834.270,8.914.143.489.975.750,8.774.739.797.953.220,17.553.753.787.269.400,1
2017-10-30,8.836,89.362,8.734,8.875,5.074.609.061.416.090,8.908.924.357.978.980,87.794.030.631.647,17.866.670.284.357.900,0
2017-11-06,88.799,88.883,87.922,8.843,49.264.358.188.046.100,8.900.134.443.581.790,8.782.361.060.226.800,17.426.754.689.405.600,0
2017-11-13,88.881,90.106,88.725,8.922,52.919.233.111.009.000,8.903.049.851.104.210,8.788.855.894.634.860,17.380.490.379.634.500,0
2017-11-20,88.875,8.951,88.425,8.945,53.959.125.390.017.500,8.908.643.204.290.320,8.796.118.411.163.470,16.963.934.817.314.400,0
2017-11-27,8.952,89.801,87.769,87.925,46.608.319.411.175.900,889.315.744.371.828,8.795.950.112.969.820,17.676.194.485.815.100,1
2017-12-04,87.883,88.633,86.911,8.792,465.859.110.809.659,8.879.669.784.555.840,8.795.766.386.785.180,17.813.541.695.493.300,1
2017-12-11,8.788,88.591,8.762,882,4.809.099.753.005.050,887.171.381.328.173,879.689.353.158.587,17.274.996.449.855.000,1
2017-12-18,88.175,88.895,87.925,8.874,50.960.908.649.498.200,8.872.018.638.177.490,8.800.479.878.953.960,16.724.227.220.293.400,0
2017-12-25,88.508,88.913,88.143,8.879,5.122.977.807.761.900,8.872.949.486.420.490,8.804.131.977.607.270,16.140.333.536.494.500,0
2018-01-01,8.883,89.222,88.489,8.867,5.051.395.400.631.430,8.872.156.221.564.430,880.705.607.167.205,1.559.820.747.166.020,0
2018-01-08,88.657,89.233,8.807,8.882,5.142.757.961.743.550,8.873.468.725.355.840,8.810.541.835.780.320,15.394.867.416.168.700,0
2018-01-15,88.791,89.091,88.027,8.816,4.729.047.461.693.390,8.865.806.228.641.720,8.810.795.703.883.560,15.264.322.668.811.000,1
2018-01-22,88.238,88.253,86.893,87.572,4.390.201.013.368.440,8.851.325.398.156.160,8.808.302.880.447.120,15.378.476.261.387.300,1
2018-01-29,87.831,8.832,87.185,8.823,4.836.103.642.651.000,8.847.548.678.402.010,8.808.986.467.403.060,1.509.238.111.519.300,1
2018-02-05,882,89.081,87.347,8.856,5.048.666.623.546,8.848.675.521.281.740,881.117.314.333.781,15.360.699.941.375.700,1
2018-02-12,88.618,89.177,8.844,8.844,4.968.573.755.557.440,8.848.052.118.444.170,8.812.699.973.880.230,14.878.098.653.249.200,0
2018-02-19,8.845,88.674,87.845,8.801,4.681.947.740.371.910,8.841.778.502.651.610,8.812.155.789.048.590,1.455.568.976.221.340,0
2018-02-26,87.961,89.497,87.708,8.923,5.478.855.898.464.550,8.852.608.035.631.400,8.817.311.333.744.010,14.763.293.357.167.900,0
2018-03-05,8.929,8.967,88.774,89.143,5.416.522.567.644.290,8.860.833.630.880.540,8.821.822.434.500.100,14.440.099.183.640.100,0
2018-03-12,88.829,88.955,8.808,8.828,48.295.553.691.850.300,8.856.455.813.429.800,8.822.109.763.128.000,14.399.830.814.174.000,0
2018-03-19,8.807,88.154,86.786,8.746,43.474.763.373.012.600,8.841.728.371.639.160,8.818.569.774.145.310,14.716.786.315.032.700,0
2018-03-26,873,8.818,8.717,8.818,48.349.887.644.119.500,8.838.564.588.753.940,8.818.543.273.022.270,14.372.137.919.568.600,0
2018-04-02,87.719,87.763,87.019,874,4.392.962.951.157.060,8.825.422.643.586.750,8.814.890.097.532.860,14.413.498.351.355.300,1
2018-04-09,87.088,87.392,86.281,8.672,4.045.710.029.697.200,8.804.966.291.108.510,8.808.244.046.484.820,14.410.596.358.403.000,1
2018-04-16,86.565,87.892,862,8.723,44.030.532.055.217.500,8.794.037.452.294.040,8.804.279.207.113.430,1.468.853.270.549.870,1
2018-04-23,87.643,8.818,86.816,8.817,49.988.127.248.986.100,8.797.099.125.321.500,880.487.087.189.886,1.459.894.781.405.120,0
2018-04-30,88.032,88.383,8.761,887,5.302.429.536.086.270,8.806.819.241.945.300,8.807.900.133.671.000,14.097.648.553.666.900,0
2018-05-07,88.342,88.372,87.284,883,50.530.968.999.402.300,8.809.910.009.685.930,8.808.928.034.430.490,14.295.420.277.652.000,0
2018-05-14,88.197,88.266,87.145,8.752,45.989.634.653.070.700,8.802.188.675.061.140,8.806.280.218.875.580,14.335.264.540.934.900,1
2018-05-21,87.289,87.953,87.256,8.758,4.638.877.252.050.980,8.796.296.851.719.650,8.804.034.627.299.970,1.387.065.750.831.410,1
2018-05-28,87.819,8.809,8.696,8.741,4.536.581.663.585.620,8.788.923.938.157.030,8.801.102.784.169.740,1.382.834.458.260.410,1
2018-06-04,87.369,88.375,87.243,8.777,479.818.150.781.929,8.787.334.079.736.090,8.799.981.724.440.920,13.709.177.232.336.500,1
2018-06-11,87.862,88.312,87.178,8.765,4.717.101.886.688.190,8.784.356.202.437.950,879.835.466.749.018,13.671.508.690.301.000,1
2018-06-18,8.733,8.805,8.727,876,4.681.603.946.750.340,8.781.108.708.779.550,8.796.570.729.467.380,13.338.226.171.855.400,1
2018-06-25,8.791,88.894,87.811,8.861,5.429.775.927.518.890,8.791.760.880.942.280,8.799.567.439.724.710,1.328.741.674.150.680,1
2018-07-02,8.841,88.684,87.993,8.838,5.248.698.814.295.360,8.797.926.096.816.640,8.801.355.000.667.740,12.928.889.832.091.900,1
2018-07-09,8.839,88.898,88.144,8.844,5.292.800.215.010.750,880.406.928.390.776,8.803.338.489.008.780,12.606.221.072.949.900,1
2018-07-16,88.288,89.571,88.168,892,5.821.822.247.427.820,8.819.526.712.720.050,8.808.764.605.799.070,12.729.519.932.729.000,1
2018-07-23,89.297,89.356,88.656,8.916,578.497.174.167.094,8.832.389.817.690.710,8.813.752.298.552.600,12.386.361.047.549.000,1
2018-07-30,8.892,89.328,88.556,8.909,57.167.758.196.745,8.842.604.508.665.280,8.818.182.424.201.320,12.129.614.806.049.300,1
2018-08-06,88.919,90.287,8.891,8.946,59.861.213.479.035.400,8.856.390.574.176.580,8.824.127.427.726.840,12.316.083.788.382.800,1
2018-08-13,89.312,8.982,8.901,8.981,6.227.771.963.726.510,8.873.005.164.286.370,883.142.382.643.722,1.203.601.183.785.880,0
2018-08-20,89.732,9.056,89.407,90.097,6.418.196.938.442.140,8.891.231.142.381.520,8.839.715.741.486.650,12.054.789.283.498.600,0
2018-08-27,9.056,90.979,89.378,8.969,59.588.060.138.561.400,890.160.032.339.732,8.845.728.962.812.850,12.519.555.095.312.300,0
2018-09-03,8.974,9.048,89.138,8.955,580.489.073.566.313,8.908.720.280.277.670,8.850.811.336.635.510,12.713.907.357.806.000,0
2018-09-10,8.939,8.956,88.884,8.918,54.073.638.986.261.100,8.909.957.576.240.650,8.853.936.390.745.480,12.396.193.293.331.100,0
2018-09-17,88.921,9.005,88.476,9.005,6.086.077.879.575.850,8.922.629.899.408.560,8.860.962.605.129.410,12.648.054.836.749.800,0
2018-09-24,89.821,8.983,88.723,892,5.267.086.113.731.770,8.922.279.246.154.090,8.863.708.530.472.230,12.919.158.708.072.700,1
2018-10-01,88.993,89.174,87.776,8.786,42.875.475.556.111.000,8.904.108.680.000.210,8.860.094.180.217.710,13.337.010.534.520.100,0
2018-10-08,87.791,8.807,8.723,8.757,4.109.428.482.390.360,8.884.494.189.333.510,8.855.299.102.068.050,1.311.054.559.806.700,0
2018-10-15,88.153,88.314,87.533,8.797,4.451.801.955.495.710,8.872.828.297.422.380,8.852.587.515.925.350,1.275.286.722.283.200,1
2018-10-22,88.091,8.925,88.005,8.923,5.365.566.964.872.330,8.879.517.857.766.060,8.855.862.515.184.630,12.699.369.594.389.200,0
2018-10-29,88.832,89.304,8.769,8.776,4.445.648.803.143.950,8.865.715.476.730.580,8.852.147.979.594.650,1.330.344.261.605.970,1
2018-11-05,8.763,87.717,8.691,8.735,4.227.922.071.710.170,8.848.286.746.499.840,8.846.699.236.357.690,13.106.248.762.621.800,1
